iteration,current_distance,best_distance,route
230,647.3935167446583,638.8867005578522,City_38 -> City_5 -> City_49 -> City_10 -> City_40 -> City_19 -> City_42 -> City_15 -> City_16 -> City_20 -> City_48 -> City_47 -> City_44 -> City_2 -> City_41 -> City_45 -> City_32 -> City_36 -> City_7 -> City_39 -> City_11 -> City_25 -> City_31 -> City_43 -> City_12 -> City_8 -> City_3 -> City_50 -> City_29 -> City_30 -> City_21 -> City_14 -> City_24 -> City_9 -> City_33 -> City_23 -> City_46 -> City_34 -> City_4 -> City_37 -> City_22 -> City_6 -> City_17 -> City_35 -> City_1 -> City_13 -> City_28 -> City_27 -> City_26 -> City_18
240,655.0388276007626,638.8867005578522,City_38 -> City_5 -> City_49 -> City_10 -> City_19 -> City_42 -> City_40 -> City_25 -> City_16 -> City_20 -> City_48 -> City_47 -> City_2 -> City_44 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_11 -> City_15 -> City_31 -> City_43 -> City_12 -> City_8 -> City_3 -> City_50 -> City_29 -> City_30 -> City_21 -> City_14 -> City_33 -> City_24 -> City_9 -> City_23 -> City_34 -> City_46 -> City_37 -> City_4 -> City_6 -> City_22 -> City_17 -> City_35 -> City_1 -> City_13 -> City_28 -> City_27 -> City_26 -> City_18
250,666.6879297039138,638.8867005578522,City_38 -> City_5 -> City_49 -> City_31 -> City_40 -> City_19 -> City_42 -> City_25 -> City_16 -> City_20 -> City_48 -> City_47 -> City_2 -> City_44 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_15 -> City_11 -> City_10 -> City_43 -> City_12 -> City_8 -> City_3 -> City_50 -> City_29 -> City_30 -> City_21 -> City_14 -> City_33 -> City_9 -> City_24 -> City_23 -> City_34 -> City_46 -> City_37 -> City_22 -> City_6 -> City_35 -> City_4 -> City_17 -> City_1 -> City_13 -> City_28 -> City_26 -> City_18 -> City_27
260,655.9226468195486,638.8867005578522,City_38 -> City_5 -> City_49 -> City_10 -> City_40 -> City_42 -> City_19 -> City_25 -> City_16 -> City_20 -> City_48 -> City_47 -> City_2 -> City_44 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_15 -> City_11 -> City_31 -> City_43 -> City_12 -> City_8 -> City_3 -> City_29 -> City_50 -> City_30 -> City_21 -> City_14 -> City_9 -> City_33 -> City_24 -> City_23 -> City_46 -> City_34 -> City_22 -> City_37 -> City_4 -> City_6 -> City_17 -> City_35 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26
270,646.7061064745754,638.8867005578522,City_38 -> City_5 -> City_49 -> City_10 -> City_40 -> City_19 -> City_42 -> City_11 -> City_16 -> City_20 -> City_48 -> City_47 -> City_2 -> City_44 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_15 -> City_25 -> City_31 -> City_43 -> City_12 -> City_8 -> City_3 -> City_50 -> City_29 -> City_30 -> City_21 -> City_14 -> City_9 -> City_24 -> City_33 -> City_23 -> City_46 -> City_34 -> City_37 -> City_22 -> City_6 -> City_4 -> City_17 -> City_35 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26
280,642.8616919308857,638.0623416982369,City_38 -> City_5 -> City_49 -> City_31 -> City_42 -> City_19 -> City_40 -> City_25 -> City_16 -> City_20 -> City_48 -> City_47 -> City_2 -> City_44 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_15 -> City_11 -> City_10 -> City_12 -> City_43 -> City_8 -> City_3 -> City_29 -> City_50 -> City_30 -> City_21 -> City_14 -> City_9 -> City_24 -> City_33 -> City_23 -> City_46 -> City_34 -> City_37 -> City_4 -> City_22 -> City_17 -> City_6 -> City_35 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26
290,664.6920083570005,638.0623416982369,City_38 -> City_5 -> City_49 -> City_31 -> City_19 -> City_42 -> City_40 -> City_11 -> City_16 -> City_20 -> City_48 -> City_47 -> City_2 -> City_44 -> City_41 -> City_45 -> City_32 -> City_36 -> City_7 -> City_39 -> City_15 -> City_25 -> City_10 -> City_12 -> City_43 -> City_8 -> City_3 -> City_29 -> City_50 -> City_30 -> City_21 -> City_14 -> City_9 -> City_24 -> City_33 -> City_23 -> City_46 -> City_34 -> City_22 -> City_4 -> City_37 -> City_35 -> City_6 -> City_17 -> City_1 -> City_13 -> City_28 -> City_27 -> City_26 -> City_18
300,664.4627692532482,638.0623416982369,City_38 -> City_5 -> City_49 -> City_10 -> City_19 -> City_42 -> City_40 -> City_16 -> City_11 -> City_20 -> City_48 -> City_47 -> City_44 -> City_2 -> City_41 -> City_45 -> City_32 -> City_36 -> City_7 -> City_39 -> City_15 -> City_25 -> City_31 -> City_43 -> City_12 -> City_8 -> City_29 -> City_50 -> City_3 -> City_30 -> City_21 -> City_14 -> City_33 -> City_9 -> City_24 -> City_23 -> City_46 -> City_34 -> City_37 -> City_4 -> City_22 -> City_6 -> City_35 -> City_17 -> City_1 -> City_13 -> City_28 -> City_27 -> City_26 -> City_18
310,656.0732743629269,638.0623416982369,City_38 -> City_5 -> City_49 -> City_10 -> City_40 -> City_19 -> City_42 -> City_11 -> City_16 -> City_20 -> City_48 -> City_47 -> City_44 -> City_2 -> City_41 -> City_45 -> City_32 -> City_36 -> City_7 -> City_39 -> City_15 -> City_25 -> City_31 -> City_43 -> City_12 -> City_8 -> City_3 -> City_29 -> City_50 -> City_30 -> City_21 -> City_14 -> City_9 -> City_24 -> City_33 -> City_23 -> City_46 -> City_34 -> City_4 -> City_37 -> City_22 -> City_6 -> City_35 -> City_17 -> City_1 -> City_13 -> City_28 -> City_26 -> City_18 -> City_27
320,662.9965518913223,638.0623416982369,City_38 -> City_5 -> City_49 -> City_31 -> City_40 -> City_19 -> City_42 -> City_25 -> City_11 -> City_20 -> City_48 -> City_47 -> City_2 -> City_44 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_15 -> City_16 -> City_10 -> City_43 -> City_12 -> City_3 -> City_8 -> City_29 -> City_50 -> City_30 -> City_21 -> City_33 -> City_9 -> City_24 -> City_14 -> City_23 -> City_46 -> City_34 -> City_37 -> City_4 -> City_22 -> City_6 -> City_17 -> City_35 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26
330,671.8773856059343,638.0623416982369,City_38 -> City_5 -> City_49 -> City_31 -> City_40 -> City_42 -> City_19 -> City_25 -> City_16 -> City_20 -> City_48 -> City_2 -> City_44 -> City_47 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_15 -> City_11 -> City_10 -> City_12 -> City_43 -> City_8 -> City_3 -> City_29 -> City_50 -> City_30 -> City_21 -> City_33 -> City_24 -> City_9 -> City_14 -> City_23 -> City_46 -> City_34 -> City_37 -> City_22 -> City_4 -> City_17 -> City_35 -> City_6 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26
340,656.2574786445956,638.0623416982369,City_38 -> City_5 -> City_49 -> City_10 -> City_19 -> City_42 -> City_40 -> City_16 -> City_11 -> City_20 -> City_48 -> City_47 -> City_44 -> City_2 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_15 -> City_25 -> City_31 -> City_12 -> City_43 -> City_8 -> City_3 -> City_29 -> City_50 -> City_30 -> City_21 -> City_14 -> City_24 -> City_9 -> City_33 -> City_23 -> City_46 -> City_34 -> City_37 -> City_17 -> City_35 -> City_6 -> City_22 -> City_4 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26
350,655.2762748869236,638.0623416982369,City_38 -> City_5 -> City_49 -> City_31 -> City_40 -> City_19 -> City_42 -> City_16 -> City_11 -> City_20 -> City_48 -> City_47 -> City_2 -> City_44 -> City_41 -> City_45 -> City_32 -> City_7 -> City_36 -> City_39 -> City_15 -> City_25 -> City_10 -> City_43 -> City_12 -> City_8 -> City_3 -> City_50 -> City_29 -> City_30 -> City_21 -> City_14 -> City_33 -> City_9 -> City_24 -> City_23 -> City_46 -> City_34 -> City_37 -> City_6 -> City_17 -> City_4 -> City_22 -> City_35 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26
